ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
2.952,7.08,11.39,3.28,84.12,0.59,0.97,5.4792,2018-03-28,Seattle,WA,47.61,-122.33
2.903,7.28,11.42,3.96,89.33,0.67,0.54,5.483,2018-03-29,Seattle,WA,47.61,-122.33
3.4625,8.66,12.34,6.13,86.13,0.73,0.59,5.6071,2018-03-30,Seattle,WA,47.61,-122.33
4.187,8.74,12.99,5.55,79.71,0.44,0.01,5.8003,2018-03-31,Seattle,WA,47.61,-122.33
2.7449,5.58,8.45,2,85.89,1.07,4.2,5.7919,2018-04-01,Seattle,WA,47.61,-122.33
4.0435,4.93,9.59,0.88,81.15,0.88,1.48,5.903,2018-04-02,Seattle,WA,47.61,-122.33
3.0319,5.31,9.44,1.6,81.29,0.62,0.53,5.8493,2018-04-03,Seattle,WA,47.61,-122.33
1.5818,5.93,8.44,2.37,93.49,0.65,7.91,5.8644,2018-04-04,Seattle,WA,47.61,-122.33
1.7287,9.16,10.96,7.25,95.25,0.61,10.3,5.9647,2018-04-05,Seattle,WA,47.61,-122.33
3.8671,12.05,17.31,7.71,85.96,0.54,0.78,5.9654,2018-04-06,Seattle,WA,47.61,-122.33
1.7887,9.76,12.38,7.53,86.47,1.44,21.97,6.2047,2018-04-07,Seattle,WA,47.61,-122.33
2.3899,8.58,10.82,7.03,91.48,1.48,14.72,6.2549,2018-04-08,Seattle,WA,47.61,-122.33
4.9879,10.09,15.37,6.2,80.5,0.57,0.74,5.8658,2018-04-09,Seattle,WA,47.61,-122.33
4.0469,10.7,14.24,7.19,79.17,0.99,5.97,6.3946,2018-04-10,Seattle,WA,47.61,-122.33
1.0342,8.29,11.68,4.93,89.38,0.92,10.5,6.462,2018-04-11,Seattle,WA,47.61,-122.33
2.8894,6.11,9.76,3.1,89.58,1.09,5.21,6.498,2018-04-12,Seattle,WA,47.61,-122.33
1.8506,8.16,11.01,5.34,91.46,1.68,13.69,6.0218,2018-04-13,Seattle,WA,47.61,-122.33
1.8283,8.51,11.57,6.32,92.84,0.85,25.31,6.3468,2018-04-14,Seattle,WA,47.61,-122.33
2.8906,7.11,9.99,5.45,90.28,0.69,10.34,6.6941,2018-04-15,Seattle,WA,47.61,-122.33
1.8168,6.36,8.34,4.24,93.06,1.46,13.46,6.6228,2018-04-16,Seattle,WA,47.61,-122.33
3.961,6.99,10.48,3.95,85.8,1.15,4.21,6.7325,2018-04-17,Seattle,WA,47.61,-122.33
4.6363,7.95,12.78,3.93,80.53,0.74,0.88,6.671,2018-04-18,Seattle,WA,47.61,-122.33
5.677,9.99,15.42,4.19,73.67,0.46,0.04,6.8604,2018-04-19,Seattle,WA,47.61,-122.33
3.8594,9.9,15.31,5.16,80.02,0.69,0.97,6.7402,2018-04-20,Seattle,WA,47.61,-122.33
4.7506,8.93,12.75,5.06,80.38,0.7,1.84,7.1683,2018-04-21,Seattle,WA,47.61,-122.33
6.4418,8.17,13.36,3.25,82.27,0.84,0.22,7.2149,2018-04-22,Seattle,WA,47.61,-122.33
7.3294,11.39,18.76,4.03,74.13,0.69,0,7.3901,2018-04-23,Seattle,WA,47.61,-122.33
6.5477,14.64,23.47,7.62,68.15,0.58,0.01,7.3142,2018-04-24,Seattle,WA,47.61,-122.33
6.5198,14.36,20.92,8.91,73.03,0.69,0,7.2691,2018-04-25,Seattle,WA,47.61,-122.33
7.1261,16.19,24.41,8.59,74.33,0.5,0,7.2019,2018-04-26,Seattle,WA,47.61,-122.33
3.1618,11.76,15.38,8.05,85.65,0.89,1.36,6.9336,2018-04-27,Seattle,WA,47.61,-122.33
2.4926,10.17,13.87,7.59,87.14,0.65,7.62,7.1054,2018-04-28,Seattle,WA,47.61,-122.33
3.6485,9.73,14.07,6.04,88.57,0.75,3.15,7.0666,2018-04-29,Seattle,WA,47.61,-122.33
3.0742,10.3,14.64,6.58,82.46,0.49,1.4,7.0788,2018-04-30,Seattle,WA,47.61,-122.33
3.8772,10.72,13.92,7.39,79.43,0.5,0.36,7.2122,2018-05-01,Seattle,WA,47.61,-122.33
7.199,12.94,18.57,6.38,73.88,0.66,0.01,7.4158,2018-05-02,Seattle,WA,47.61,-122.33
6.1723,14.95,20.66,10.27,75.82,0.7,0.03,7.2756,2018-05-03,Seattle,WA,47.61,-122.33
4.6373,12,16.56,8.05,82.24,0.59,0.09,7.4153,2018-05-04,Seattle,WA,47.61,-122.33
6.0934,12.51,16.25,8.72,88.25,0.6,0.52,7.4458,2018-05-05,Seattle,WA,47.61,-122.33
5.8332,16.94,23.34,11.31,78.98,0.44,0.57,7.3186,2018-05-06,Seattle,WA,47.61,-122.33
5.6225,14.93,20.79,10.53,80.56,0.56,0.19,7.679,2018-05-07,Seattle,WA,47.61,-122.33
5.7084,15.72,21.13,11.08,86.05,0.51,1.32,7.4537,2018-05-08,Seattle,WA,47.61,-122.33
4.5761,13.72,17.54,8.55,83.93,0.87,2.78,7.7472,2018-05-09,Seattle,WA,47.61,-122.33
4.3572,11.65,15.96,8.02,82.9,0.57,4.88,7.8091,2018-05-10,Seattle,WA,47.61,-122.33
6.2618,12.36,17.03,7.39,81.99,0.64,1.51,7.89,2018-05-11,Seattle,WA,47.61,-122.33
7.8523,15.07,20.46,8.33,78.4,0.76,0,8.0026,2018-05-12,Seattle,WA,47.61,-122.33
8.0198,18.61,24.67,11.45,72.81,0.55,0,8.058,2018-05-13,Seattle,WA,47.61,-122.33
7.7093,21.77,27.2,15.8,63.19,0.48,0,7.939,2018-05-14,Seattle,WA,47.61,-122.33
5.4905,17.77,23.64,12.71,80.38,0.51,0.08,7.8456,2018-05-15,Seattle,WA,47.61,-122.33
4.8955,14.99,20.93,10.5,80.82,0.52,0.25,7.811,2018-05-16,Seattle,WA,47.61,-122.33
4.327,13.55,17.25,10.63,85.32,0.47,0.37,8.1422,2018-05-17,Seattle,WA,47.61,-122.33
3.247,13.58,17.08,11.15,86.94,0.36,0.85,7.7532,2018-05-18,Seattle,WA,47.61,-122.33
4.476,16.03,21.35,10.86,82.06,0.35,1.61,7.6222,2018-05-19,Seattle,WA,47.61,-122.33
3.6814,13.95,16.27,11.71,88.17,0.29,1.84,7.8528,2018-05-20,Seattle,WA,47.61,-122.33
5.621,14.36,18.93,10.5,81.09,0.6,0.09,8.1943,2018-05-21,Seattle,WA,47.61,-122.33
8.2346,16.5,23.18,8.84,78.75,0.66,0,8.2582,2018-05-22,Seattle,WA,47.61,-122.33
7.6565,18.38,24.91,12.27,75.81,0.44,0.21,8.0782,2018-05-23,Seattle,WA,47.61,-122.33
5.2334,15.78,20.57,11.4,80.74,0.44,0.16,8.1293,2018-05-24,Seattle,WA,47.61,-122.33
5.5565,13.75,16.42,11.5,87.94,0.24,0.42,8.3042,2018-05-25,Seattle,WA,47.61,-122.33
5.1799,13.33,16.34,9.24,83.4,0.34,0.19,8.231,2018-05-26,Seattle,WA,47.61,-122.33
8.125,16.05,21.9,10.8,77.44,0.22,0.03,8.3076,2018-05-27,Seattle,WA,47.61,-122.33
5.7485,14.34,17.44,11.76,83.89,0.2,0.49,8.4986,2018-05-28,Seattle,WA,47.61,-122.33
5.8793,12.28,15.04,10.06,83.39,0.29,0.73,8.718,2018-05-29,Seattle,WA,47.61,-122.33
6.3804,12.12,16.29,9.08,78.3,0.48,0.14,8.6695,2018-05-30,Seattle,WA,47.61,-122.33
5.1893,11.7,15.77,8.14,82.3,0.42,1.14,8.4394,2018-05-31,Seattle,WA,47.61,-122.33
4.584,12.35,17.15,6.44,78.14,0.78,0.17,8.3784,2018-06-01,Seattle,WA,47.61,-122.33
7.7443,16.28,21.22,10.73,71.38,0.44,0,8.4386,2018-06-02,Seattle,WA,47.61,-122.33
3.1944,13.36,16.39,9.8,86.21,0.4,2.43,8.4816,2018-06-03,Seattle,WA,47.61,-122.33
5.6455,12.59,17.02,8.23,78.65,0.35,1.42,8.675,2018-06-04,Seattle,WA,47.61,-122.33
5.4017,12.99,17.21,7.38,77.29,0.82,0.13,8.1281,2018-06-05,Seattle,WA,47.61,-122.33
7.2048,14.92,20.75,8.07,79.94,0.55,0.01,7.9709,2018-06-06,Seattle,WA,47.61,-122.33
4.2643,14.06,17.93,11.04,82.35,0.71,0.08,7.8403,2018-06-07,Seattle,WA,47.61,-122.33
2.2459,12.56,15.24,8.98,90.72,0.74,6.43,8.2481,2018-06-08,Seattle,WA,47.61,-122.33
5.2162,11.49,15.63,7.72,85.02,0.65,5.11,8.5915,2018-06-09,Seattle,WA,47.61,-122.33
4.6514,10.3,13.58,7.07,87.45,1.05,5.02,8.6222,2018-06-10,Seattle,WA,47.61,-122.33
7.2206,12.52,17.5,6.42,76.42,0.49,0.87,8.7914,2018-06-11,Seattle,WA,47.61,-122.33
4.6838,13.34,17.7,7.55,76.96,0.67,0.06,8.5649,2018-06-12,Seattle,WA,47.61,-122.33
4.4993,13.77,17.44,9.99,84.15,0.82,4.78,8.6926,2018-06-13,Seattle,WA,47.61,-122.33
4.5509,13.21,17.12,8.2,83.27,0.43,1.25,8.6062,2018-06-14,Seattle,WA,47.61,-122.33
6.0569,14.6,19.38,8.56,78.8,0.67,0.13,8.604,2018-06-15,Seattle,WA,47.61,-122.33
7.4419,16.18,20.62,10.75,77.02,0.8,0.12,8.508,2018-06-16,Seattle,WA,47.61,-122.33
8.2692,19.81,25.27,13.96,69.46,0.62,0.06,8.521,2018-06-17,Seattle,WA,47.61,-122.33
7.8456,22.16,28.59,14.9,66.22,0.41,0.01,8.363,2018-06-18,Seattle,WA,47.61,-122.33
7.35,20.35,24.76,14.44,68.56,0.44,0.06,8.3364,2018-06-19,Seattle,WA,47.61,-122.33
6.9478,21.97,27.26,16.02,69.13,0.51,0.05,8.3105,2018-06-20,Seattle,WA,47.61,-122.33
4.1921,17.14,22,13.15,79.08,0.6,0.19,8.3618,2018-06-21,Seattle,WA,47.61,-122.33
4.9418,15.6,18.82,12.64,84.63,0.51,2.65,8.5118,2018-06-22,Seattle,WA,47.61,-122.33
5.0582,16.17,19.99,12.51,82.44,0.47,1.09,8.634,2018-06-23,Seattle,WA,47.61,-122.33
7.8893,18,24.08,10.9,78.75,0.52,3.64,8.64,2018-06-24,Seattle,WA,47.61,-122.33
5.3455,14.98,18.4,11.46,81.14,0.74,1.93,8.6688,2018-06-25,Seattle,WA,47.61,-122.33
6.3178,14.41,18.63,10.78,80.29,0.5,0.65,8.7463,2018-06-26,Seattle,WA,47.61,-122.33
4.9589,14.4,18.82,9.85,81.77,0.41,0.05,8.5279,2018-06-27,Seattle,WA,47.61,-122.33
4.2062,14.21,17.45,11.07,83.34,0.32,0.22,8.4578,2018-06-28,Seattle,WA,47.61,-122.33
4.2276,15.76,18.97,11.04,82.82,0.42,0.37,8.345,2018-06-29,Seattle,WA,47.61,-122.33
3.0842,15.27,17.87,11.95,87.5,0.65,1.12,8.3566,2018-06-30,Seattle,WA,47.61,-122.33
5.2253,15,18.82,11.14,81.99,0.58,0.99,8.5685,2018-07-01,Seattle,WA,47.61,-122.33
6.2136,14.31,18.57,8.94,74.1,0.45,0.66,8.6911,2018-07-02,Seattle,WA,47.61,-122.33
7.9306,15.38,21.25,9.25,78.67,0.45,0.23,8.6395,2018-07-03,Seattle,WA,47.61,-122.33
4.4844,19.12,26.19,12.55,74.39,0.6,0.05,8.071,2018-07-04,Seattle,WA,47.61,-122.33
7.453,19.57,25.52,14.01,76.17,0.56,0.04,8.2433,2018-07-05,Seattle,WA,47.61,-122.33
5.3666,17.8,22.02,13.51,81.71,0.75,0.63,8.4595,2018-07-06,Seattle,WA,47.61,-122.33
5.0554,17.04,20.79,12.52,79.9,0.63,0.61,8.4161,2018-07-07,Seattle,WA,47.61,-122.33
7.6649,18.47,23.64,11.33,74.32,0.54,0.02,8.4233,2018-07-08,Seattle,WA,47.61,-122.33
4.3726,16.52,19.92,13.16,84.61,0.49,0.13,8.2385,2018-07-09,Seattle,WA,47.61,-122.33
5.0378,16.35,20.23,12.34,83.48,0.43,0.41,8.3246,2018-07-10,Seattle,WA,47.61,-122.33
8.3414,17.86,23.4,11.89,80.43,0.68,0.01,8.382,2018-07-11,Seattle,WA,47.61,-122.33
8.4118,20.11,26.46,13.4,77.31,0.65,0,8.4211,2018-07-12,Seattle,WA,47.61,-122.33
8.3035,20.87,27.27,13.96,70.81,0.39,0.02,8.4077,2018-07-13,Seattle,WA,47.61,-122.33
8.3974,19.38,24.94,13.83,74.35,0.6,0,8.4168,2018-07-14,Seattle,WA,47.61,-122.33
8.3333,21.44,27.94,15.47,70.09,0.7,0,8.3726,2018-07-15,Seattle,WA,47.61,-122.33
8.3422,21.82,27.64,14.37,63.8,0.71,0.01,8.3753,2018-07-16,Seattle,WA,47.61,-122.33
7.7731,20.49,26.48,14.46,73.57,0.6,0.05,8.2558,2018-07-17,Seattle,WA,47.61,-122.33
6.6264,17.93,23.04,12.61,83.59,0.46,0.41,8.1823,2018-07-18,Seattle,WA,47.61,-122.33
4.4179,15.72,19.47,12.6,84.12,0.56,0.67,8.303,2018-07-19,Seattle,WA,47.61,-122.33
6.6384,15.58,19.93,12.22,81.33,0.45,0.15,8.3131,2018-07-20,Seattle,WA,47.61,-122.33
7.0198,16.95,22.54,11.13,76.07,0.53,0,8.1127,2018-07-21,Seattle,WA,47.61,-122.33
8.0628,19.08,24.9,12.79,75.46,0.72,0,8.1113,2018-07-22,Seattle,WA,47.61,-122.33
7.9565,21.98,28.91,14.19,62.14,0.64,0,8.0861,2018-07-23,Seattle,WA,47.61,-122.33
8.0863,21.75,27.35,16.34,65.42,0.62,0,8.1374,2018-07-24,Seattle,WA,47.61,-122.33
7.914,22.43,28.85,15.52,64.51,0.6,0,7.9445,2018-07-25,Seattle,WA,47.61,-122.33
7.8826,23.53,30.58,17.27,59.13,0.41,0,7.9512,2018-07-26,Seattle,WA,47.61,-122.33
7.4957,21.71,29.47,14.27,68.04,0.41,0,7.7568,2018-07-27,Seattle,WA,47.61,-122.33
6.8863,21.02,26.31,15,71.09,0.4,0.05,7.5679,2018-07-28,Seattle,WA,47.61,-122.33
7.3159,22.66,28.34,17.27,68.89,0.52,0,7.3814,2018-07-29,Seattle,WA,47.61,-122.33
6.8213,22.92,28.51,17.9,69.53,0.31,0.02,6.9869,2018-07-30,Seattle,WA,47.61,-122.33
5.9088,19.75,25.79,15.12,80.89,0.61,0.09,7.2948,2018-07-31,Seattle,WA,47.61,-122.33
5.3009,17.47,22.79,12.34,81.51,0.63,0.03,7.691,2018-08-01,Seattle,WA,47.61,-122.33
3.3886,16.21,19.99,11.69,83.27,0.77,0.51,7.7174,2018-08-02,Seattle,WA,47.61,-122.33
4.3169,17.12,20.58,13.57,81.85,0.39,0.55,7.4251,2018-08-03,Seattle,WA,47.61,-122.33
6.9874,18.54,23.46,12.52,76.6,0.65,0.08,7.5689,2018-08-04,Seattle,WA,47.61,-122.33
7.0361,21.4,26.91,14.47,63.59,0.44,0,7.4405,2018-08-05,Seattle,WA,47.61,-122.33
6.8681,21.19,26.89,16.44,66.04,0.56,0,7.0505,2018-08-06,Seattle,WA,47.61,-122.33
6.9614,21.17,27.55,15.13,67.82,0.64,0,7.0032,2018-08-07,Seattle,WA,47.61,-122.33
6.4711,23.14,31.19,16.67,61.36,0.59,0,6.4918,2018-08-08,Seattle,WA,47.61,-122.33
6.486,21.81,28.47,15.49,68.41,0.56,0,6.6511,2018-08-09,Seattle,WA,47.61,-122.33
5.91,20.6,26.21,15.42,72.71,0.65,0.02,6.8405,2018-08-10,Seattle,WA,47.61,-122.33
3.3238,17.17,20.37,14.06,85.54,0.76,3.15,7.1786,2018-08-11,Seattle,WA,47.61,-122.33
4.4767,16.54,20.78,13.34,85.25,0.53,0.51,6.366,2018-08-12,Seattle,WA,47.61,-122.33
6.1015,17.45,23.41,12.79,79.46,0.75,0.3,6.2374,2018-08-13,Seattle,WA,47.61,-122.33
5.5433,19.6,26.01,14.53,71.62,0.57,0,5.8294,2018-08-14,Seattle,WA,47.61,-122.33
4.9985,21.43,27.67,15.52,62.34,0.43,0,5.5042,2018-08-15,Seattle,WA,47.61,-122.33
4.9613,17.8,23.81,13.11,79.3,0.39,0.06,6.2366,2018-08-16,Seattle,WA,47.61,-122.33
5.8668,17.21,22.89,12.23,76.8,0.49,0.17,7.1083,2018-08-17,Seattle,WA,47.61,-122.33
6.8438,17.87,23.51,12.48,77.54,0.57,0.01,6.9545,2018-08-18,Seattle,WA,47.61,-122.33
6.0295,18.4,24.54,13.75,79.35,0.59,0,6.3168,2018-08-19,Seattle,WA,47.61,-122.33
5.5824,18.73,24.32,13.9,73.78,0.65,0,6.1358,2018-08-20,Seattle,WA,47.61,-122.33
4.6426,21.13,28.41,15.1,63.05,0.54,0,5.033,2018-08-21,Seattle,WA,47.61,-122.33
4.7333,21.14,28.95,14.76,62.58,0.35,0.01,4.9646,2018-08-22,Seattle,WA,47.61,-122.33
4.6805,16.13,21.27,12.13,76.32,0.74,0.04,6.57,2018-08-23,Seattle,WA,47.61,-122.33
4.0471,15.13,18.99,12.3,80.39,0.51,0.06,6.5338,2018-08-24,Seattle,WA,47.61,-122.33
2.2951,14.22,17.78,11.05,85.77,0.49,0.69,6.4253,2018-08-25,Seattle,WA,47.61,-122.33
2.2613,14.77,18.55,12.07,89.29,0.56,4.18,6.2791,2018-08-26,Seattle,WA,47.61,-122.33
5.827,16.33,20.9,11.3,75.38,0.76,0.5,6.6238,2018-08-27,Seattle,WA,47.61,-122.33
6.3629,19.3,24.71,13.86,59.3,0.44,0,6.3838,2018-08-28,Seattle,WA,47.61,-122.33
5.1727,18.43,23.6,14.16,69.63,0.41,0.32,6.348,2018-08-29,Seattle,WA,47.61,-122.33
3.4176,16.9,21.23,13.56,81.5,0.38,0.39,6.2203,2018-08-30,Seattle,WA,47.61,-122.33
3.5443,15.9,20.31,12.46,78.43,0.44,0.47,6.2441,2018-08-31,Seattle,WA,47.61,-122.33
4.7138,15.22,19.56,11.66,80.9,0.35,0.29,6.2376,2018-09-01,Seattle,WA,47.61,-122.33
6.1402,16.15,22.56,10.41,75.96,0.52,0,6.2038,2018-09-02,Seattle,WA,47.61,-122.33
5.0491,15.62,20.9,11.67,77.96,0.57,0.02,6.2722,2018-09-03,Seattle,WA,47.61,-122.33
6.0703,15.9,22.24,10.41,75.49,0.75,0,6.1174,2018-09-04,Seattle,WA,47.61,-122.33
5.9028,17.78,24.76,12.01,65.3,0.65,0,5.9138,2018-09-05,Seattle,WA,47.61,-122.33
5.6822,19.51,26.87,13.56,61.3,0.43,0,5.7758,2018-09-06,Seattle,WA,47.61,-122.33
3.852,15.66,21.41,11.36,80,0.67,0.86,5.8193,2018-09-07,Seattle,WA,47.61,-122.33
2.6158,15.39,19.59,12.56,84.64,0.64,0.89,5.7751,2018-09-08,Seattle,WA,47.61,-122.33
3.2098,15.88,20.7,11.57,83.17,0.84,3.05,5.676,2018-09-09,Seattle,WA,47.61,-122.33
3.1922,14.72,18.55,11.62,89.72,0.76,4.67,5.7211,2018-09-10,Seattle,WA,47.61,-122.33
2.7751,14.14,17.85,11.42,89.72,0.68,5.83,5.5644,2018-09-11,Seattle,WA,47.61,-122.33
3.0691,13.37,17.42,9.97,86.09,0.62,2.17,5.561,2018-09-12,Seattle,WA,47.61,-122.33
2.8524,13.39,18.02,9.43,86.57,0.68,3.11,5.4502,2018-09-13,Seattle,WA,47.61,-122.33
2.9431,13.12,16.52,10.64,89.66,0.74,3.88,5.383,2018-09-14,Seattle,WA,47.61,-122.33
2.1653,12.76,15.55,10.18,89.7,0.8,5.15,5.2546,2018-09-15,Seattle,WA,47.61,-122.33
3.3276,12.62,15.58,8.67,90.71,1.07,10.92,5.2939,2018-09-16,Seattle,WA,47.61,-122.33
4.2919,12.21,17.37,8.24,81.45,0.59,1.23,5.2778,2018-09-17,Seattle,WA,47.61,-122.33
5.1276,12,17.54,6.34,82.92,0.62,0.22,5.4017,2018-09-18,Seattle,WA,47.61,-122.33
4.3718,14.29,19.37,10.23,75.35,0.42,0.24,5.2339,2018-09-19,Seattle,WA,47.61,-122.33
2.8493,13.39,17.62,10.45,84.82,0.66,0.84,5.0098,2018-09-20,Seattle,WA,47.61,-122.33
2.803,15.38,18.99,12.47,82.21,0.82,0.52,4.9519,2018-09-21,Seattle,WA,47.61,-122.33
2.7384,14.39,17.85,9.22,87.82,1,5.96,4.9675,2018-09-22,Seattle,WA,47.61,-122.33
4.0195,11.98,16.84,7.81,78.64,0.57,0.45,5.0177,2018-09-23,Seattle,WA,47.61,-122.33
4.877,12.24,17.88,7.87,80.36,0.75,0.01,4.9606,2018-09-24,Seattle,WA,47.61,-122.33
4.9039,12.38,18.63,7.41,82.42,0.9,0.06,4.9766,2018-09-25,Seattle,WA,47.61,-122.33
4.6966,13.49,19.49,9.28,79.83,0.78,0.11,4.8823,2018-09-26,Seattle,WA,47.61,-122.33
4.8149,14.54,20.55,9.68,80.25,0.78,0.02,4.8252,2018-09-27,Seattle,WA,47.61,-122.33
4.4774,16.3,23.98,11.35,72.87,0.59,0.01,4.6406,2018-09-28,Seattle,WA,47.61,-122.33
2.8498,15.69,22.63,11.81,71.62,0.43,2.22,4.2552,2018-09-29,Seattle,WA,47.61,-122.33
1.4803,14.5,18.7,11.32,75.37,0.77,1.69,4.4316,2018-09-30,Seattle,WA,47.61,-122.33
1.6337,14.52,18.1,12.22,92.15,0.83,5.61,4.3121,2018-10-01,Seattle,WA,47.61,-122.33
2.5973,11.33,14.58,6.96,81.18,1.06,2.58,4.5466,2018-10-02,Seattle,WA,47.61,-122.33
2.7761,8.82,13.68,5.47,75.78,0.68,0.19,4.4059,2018-10-03,Seattle,WA,47.61,-122.33
3.6914,9.76,15.21,5.03,70.93,0.65,0.03,4.332,2018-10-04,Seattle,WA,47.61,-122.33
0.7608,8.78,11.75,6.45,91.4,0.8,11.28,4.2168,2018-10-05,Seattle,WA,47.61,-122.33
3.0173,9.97,14.98,6.91,84.92,0.7,0.68,4.247,2018-10-06,Seattle,WA,47.61,-122.33
1.6848,9.73,12.14,7.58,93.18,0.7,3.34,3.9554,2018-10-07,Seattle,WA,47.61,-122.33
1.4506,11.68,14.54,9.62,92.36,0.43,6.14,3.9043,2018-10-08,Seattle,WA,47.61,-122.33
2.7372,11.4,14.63,9.31,87.52,0.69,4.46,4.057,2018-10-09,Seattle,WA,47.61,-122.33
3.0377,11.59,16.77,8.24,79.81,0.55,0.03,3.8882,2018-10-10,Seattle,WA,47.61,-122.33
3.6382,10.83,15.85,5.99,81.74,0.56,0.03,3.9607,2018-10-11,Seattle,WA,47.61,-122.33
3.5326,11.72,17.15,8.45,78.55,0.61,0.02,3.9415,2018-10-12,Seattle,WA,47.61,-122.33
3.9446,10.04,14.94,6.77,77.99,0.96,0.09,4.0394,2018-10-13,Seattle,WA,47.61,-122.33
3.942,10.38,17.68,4.58,69.12,0.57,0,3.9557,2018-10-14,Seattle,WA,47.61,-122.33
3.8138,10.92,18.3,6.31,72.83,0.61,0,3.8455,2018-10-15,Seattle,WA,47.61,-122.33
3.7111,12.55,22.78,6.27,72.42,0.49,0,3.7294,2018-10-16,Seattle,WA,47.61,-122.33
3.6847,13.81,21.44,7.78,63.79,0.51,0,3.7394,2018-10-17,Seattle,WA,47.61,-122.33
2.9693,14.06,19.56,9.17,65.1,0.56,0,3.5537,2018-10-18,Seattle,WA,47.61,-122.33
3.0482,12.44,18.13,9.01,72.45,0.41,0.01,3.5369,2018-10-19,Seattle,WA,47.61,-122.33
2.2649,9.68,15.21,4.86,85.85,0.84,0.04,3.4471,2018-10-20,Seattle,WA,47.61,-122.33
2.4982,10.19,16.1,6.07,83.19,0.48,0.09,3.3842,2018-10-21,Seattle,WA,47.61,-122.33
2.4792,11.44,18.13,7.14,76.85,0.42,0.03,3.2242,2018-10-22,Seattle,WA,47.61,-122.33
1.6015,10.36,14.67,6.65,83.6,0.9,0.8,3.1726,2018-10-23,Seattle,WA,47.61,-122.33
1.9361,10.71,14.62,8.62,88.96,0.74,0.45,3.0926,2018-10-24,Seattle,WA,47.61,-122.33
0.8194,11.49,12.05,10.3,93.1,0.94,13.36,2.9664,2018-10-25,Seattle,WA,47.61,-122.33
1.548,12.25,14.91,8.28,92.13,0.98,5.24,3.0629,2018-10-26,Seattle,WA,47.61,-122.33
1.3128,10.57,14.69,6.32,88.87,0.67,26.19,2.9726,2018-10-27,Seattle,WA,47.61,-122.33
1.6214,10.91,12.71,8.91,95.54,0.98,13.84,2.9983,2018-10-28,Seattle,WA,47.61,-122.33
1.6548,8.7,11.5,6.86,96.71,0.84,3.08,2.9669,2018-10-29,Seattle,WA,47.61,-122.33
1.633,8.82,12.3,6.05,94.57,0.84,2.69,2.8886,2018-10-30,Seattle,WA,47.61,-122.33
1.0553,11.28,14.37,8.1,96.57,0.94,6.93,2.6621,2018-10-31,Seattle,WA,47.61,-122.33
0.7697,13.59,16.05,11.53,95.25,1.12,7.27,2.6395,2018-11-01,Seattle,WA,47.61,-122.33
1.7594,12.18,15.07,9.2,92.14,0.95,10.88,2.7324,2018-11-02,Seattle,WA,47.61,-122.33
0.5674,10.61,12.4,8.97,94.04,1.3,11.08,2.5519,2018-11-03,Seattle,WA,47.61,-122.33
1.8581,10.9,14.4,7.9,90.85,0.91,6.75,2.7182,2018-11-04,Seattle,WA,47.61,-122.33
1.4074,8.83,11.92,6.45,96.87,0.84,4.57,2.6213,2018-11-05,Seattle,WA,47.61,-122.33
1.7318,8.11,11.63,5.59,91.02,0.64,2.44,2.6604,2018-11-06,Seattle,WA,47.61,-122.33
2.1091,6.41,10.65,2.71,90.19,0.79,0.5,2.6498,2018-11-07,Seattle,WA,47.61,-122.33
2.459,4.14,8.73,1.47,87.5,0.79,0.07,2.6964,2018-11-08,Seattle,WA,47.61,-122.33
0.8436,5.85,9.88,3.07,85.32,0.4,1.76,2.4264,2018-11-09,Seattle,WA,47.61,-122.33
2.087,5.06,9.39,2.16,91.02,0.81,0.27,2.525,2018-11-10,Seattle,WA,47.61,-122.33
1.9915,5.33,10.44,3.01,84.3,0.84,0.04,2.4626,2018-11-11,Seattle,WA,47.61,-122.33
2.0376,6.87,13.22,3,65.85,0.71,0,2.4722,2018-11-12,Seattle,WA,47.61,-122.33
1.2142,7.48,11.98,3.78,76.15,0.85,0.46,2.0974,2018-11-13,Seattle,WA,47.61,-122.33
0.8525,8.89,12.39,7.44,90.01,1.03,3.08,2.1905,2018-11-14,Seattle,WA,47.61,-122.33
1.0531,9.44,12.53,7.32,93.13,0.8,0.96,2.1276,2018-11-15,Seattle,WA,47.61,-122.33
1.1705,8.83,12.58,5.06,94.68,0.62,1.8,2.143,2018-11-16,Seattle,WA,47.61,-122.33
2.2565,5.48,11.65,2.24,79.01,0.78,0,2.2903,2018-11-17,Seattle,WA,47.61,-122.33
2.2262,4.86,11.63,0.59,78.03,0.62,0,2.2339,2018-11-18,Seattle,WA,47.61,-122.33
2.0069,6.61,13.24,3.22,79.25,0.49,0.02,2.1072,2018-11-19,Seattle,WA,47.61,-122.33
1.6075,6.98,13.34,2.95,80.5,0.57,0.03,2.0112,2018-11-20,Seattle,WA,47.61,-122.33
0.3662,7.78,9.92,6.54,88.53,0.79,7.04,1.8823,2018-11-21,Seattle,WA,47.61,-122.33
0.4286,8.1,10.18,6.99,94.33,1.16,13.81,2.0465,2018-11-22,Seattle,WA,47.61,-122.33
0.9058,6.78,8.4,4.55,96.67,1.03,12.07,2.0083,2018-11-23,Seattle,WA,47.61,-122.33
1.0819,5.34,7.95,3.57,93.65,0.78,0.67,2.0213,2018-11-24,Seattle,WA,47.61,-122.33
